"external"	"data_type"	"year_"	"nestID"	"male_id"	"female_id"	"male_assigned"	"male_field"	"female_assigned"	"female_field"	"found_datetime"	"collected_datetime"	"last_checked_datetime"	"lat"	"lon"	"anyEPY"	"N_parentage"	"N_EPY"
1	"survey_plot"	2004	"REPH409_04"	NA	NA	0	0	0	0	"2004-06-17 12:00:00"	NA	"2004-06-21 12:00:00"	71.29501	-156.6448	NA	NA	NA
1	"survey_plot"	2005	"REPH409_05"	162116480	NA	2	1	0	0	"2005-06-19 12:00:00"	NA	"2005-07-10 12:00:00"	71.24503	-156.58031	0	4	0
1	NA	2006	"REPH409_06"	175189887	NA	1	1	0	0	"2006-06-24 12:00:00"	NA	NA	71.24761	-156.76259	NA	NA	NA
1	"survey_plot"	2014	"REPH409_14"	NA	NA	0	0	0	0	"2014-07-06 12:00:00"	NA	"2014-07-15 12:00:00"	71.28349	-156.57761	NA	NA	NA
1	"survey_plot"	2019	"REPH409_19"	NA	NA	0	0	0	0	"2019-07-01 12:00:00"	NA	"2019-07-08 12:00:00"	71.26048	-156.52373	NA	NA	NA
1	"survey_plot"	2003	"REPH411_03"	NA	NA	0	0	0	0	"2003-06-20 12:00:00"	NA	"2003-06-25 12:00:00"	71.26417	-156.49781	NA	NA	NA
1	"survey_plot"	2004	"REPH411_04"	162116133	NA	1	1	0	0	"2004-06-18 12:00:00"	NA	"2004-07-03 12:00:00"	71.29534	-156.64373	NA	NA	NA
1	"survey_plot"	2019	"REPH411_19"	NA	NA	0	0	0	0	"2019-07-01 12:00:00"	NA	"2019-07-06 12:00:00"	71.26143	-156.51178	NA	NA	NA
1	"survey_plot"	2004	"REPH412_04"	162116153	NA	1	1	0	0	"2004-06-20 12:00:00"	NA	"2004-07-04 12:00:00"	71.244	-156.53963	NA	NA	NA
1	"survey_plot"	2005	"REPH412_05"	168181048	NA	1	1	0	0	"2005-06-21 12:00:00"	NA	"2005-07-09 12:00:00"	71.26991	-156.53244	NA	NA	NA
1	"survey_plot"	2014	"REPH412_14"	198118959	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-18 12:00:00"	71.26902	-156.53556	NA	NA	NA
1	"survey_plot"	2019	"REPH412_19"	NA	NA	0	0	0	0	"2019-07-02 12:00:00"	NA	"2019-07-07 12:00:00"	71.26141	-156.51825	NA	NA	NA
1	"survey_plot"	2005	"REPH413_05"	199124455	NA	1	1	0	0	"2005-06-23 12:00:00"	NA	"2005-07-11 12:00:00"	71.26959	-156.53774	NA	NA	NA
1	"survey_plot"	2014	"REPH413_14"	198118952	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-16 12:00:00"	71.27171	-156.53664	NA	NA	NA
1	"survey_plot"	2004	"REPH414_04"	162116156	NA	1	1	0	0	"2004-06-21 12:00:00"	NA	"2004-07-06 12:00:00"	71.26573	-156.5306	NA	NA	NA
1	"survey_plot"	2014	"REPH414_14"	NA	NA	0	0	0	0	"2014-07-02 12:00:00"	NA	"2014-07-16 12:00:00"	71.26154	-156.51329	NA	NA	NA
1	"survey_plot"	2019	"REPH414_19"	245125719	NA	1	1	0	0	"2019-06-28 12:00:00"	NA	"2019-07-03 12:00:00"	71.24992	-156.57806	NA	NA	NA
1	"survey_plot"	2004	"REPH415_04"	168181080	NA	1	1	0	0	"2004-06-22 12:00:00"	NA	"2004-06-28 12:00:00"	71.29272	-156.65104	NA	NA	NA
1	"survey_plot"	2006	"REPH415_06"	NA	NA	0	0	0	0	"2006-07-07 12:00:00"	NA	"2006-07-23 12:00:00"	71.24742	-156.58542	NA	NA	NA
1	"survey_plot"	2005	"REPH416_05"	162116579	NA	2	1	0	0	"2005-06-25 12:00:00"	NA	"2005-07-08 12:00:00"	71.29502	-156.63133	0	2	0
1	"survey_plot"	2014	"REPH416_14"	NA	NA	0	0	0	0	"2014-07-02 12:00:00"	NA	"2014-07-22 12:00:00"	71.26126	-156.51503	NA	NA	NA
1	"survey_plot"	2004	"REPH417_04"	NA	NA	0	0	0	0	"2004-06-22 12:00:00"	NA	"2004-06-27 12:00:00"	71.29661	-156.63493	NA	NA	NA
1	"survey_plot"	2005	"REPH417_05"	162116572	NA	2	1	0	0	"2005-06-25 12:00:00"	NA	"2005-07-09 12:00:00"	71.29451	-156.63176	0	4	0
1	"survey_plot"	2014	"REPH417_14"	245116293	NA	1	1	0	0	"2014-07-02 12:00:00"	NA	"2014-07-17 12:00:00"	71.26013	-156.51484	NA	NA	NA
1	"survey_plot"	2019	"REPH417_19"	NA	NA	0	0	0	0	"2019-06-28 12:00:00"	NA	"2019-07-03 12:00:00"	71.24955	-156.57013	NA	NA	NA
1	"survey_plot"	2004	"REPH418_04"	NA	NA	0	0	0	0	"2004-06-22 12:00:00"	NA	"2004-06-27 12:00:00"	71.29717	-156.63323	NA	NA	NA
1	"survey_plot"	2005	"REPH418_05"	199124516	NA	2	1	0	0	"2005-06-25 12:00:00"	NA	"2005-07-10 12:00:00"	71.2957	-156.62977	0	4	0
1	"survey_plot"	2019	"REPH418_19"	NA	NA	0	0	0	0	"2019-06-29 12:00:00"	NA	"2019-06-29 12:00:00"	71.24518	-156.58383	NA	NA	NA
1	"survey_plot"	2004	"REPH419_04"	NA	NA	0	0	0	0	"2004-06-22 12:00:00"	NA	"2004-06-27 12:00:00"	71.30051	-156.6273	NA	NA	NA
1	"survey_plot"	2014	"REPH420_14"	198118998	NA	1	1	0	0	"2014-07-05 12:00:00"	NA	NA	71.263	-156.53203	NA	NA	NA
1	"survey_plot"	2004	"REPH421_04"	NA	NA	0	0	0	0	"2004-06-22 12:00:00"	NA	"2004-06-27 12:00:00"	71.29912	-156.64136	NA	NA	NA
1	"survey_plot"	2014	"REPH422_14"	198118966	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-14 12:00:00"	71.2628	-156.53149	NA	NA	NA
1	"survey_plot"	2019	"REPH422_19"	NA	NA	0	0	0	0	"2019-07-01 12:00:00"	NA	"2019-07-03 12:00:00"	71.24543	-156.5712	NA	NA	NA
1	"survey_plot"	2004	"REPH423_04"	162116136	NA	1	1	0	0	"2004-06-24 12:00:00"	NA	"2004-07-06 12:00:00"	71.24802	-156.5892	NA	NA	NA
1	"survey_plot"	2014	"REPH423_14"	198118948	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-23 12:00:00"	71.26349	-156.52949	NA	NA	NA
1	"survey_plot"	2004	"REPH424_04"	162116138	NA	1	1	0	0	"2004-06-24 12:00:00"	NA	"2004-07-11 12:00:00"	71.25032	-156.59621	NA	NA	NA
1	"survey_plot"	2014	"REPH424_14"	198118953	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-17 12:00:00"	71.26971	-156.5373	NA	NA	NA
1	"survey_plot"	2004	"REPH425_04"	162116137	NA	1	1	0	0	"2004-06-24 12:00:00"	NA	"2004-07-04 12:00:00"	71.24671	-156.59619	NA	NA	NA
1	"survey_plot"	2014	"REPH425_14"	198118962	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-16 12:00:00"	71.26802	-156.53586	NA	NA	NA
1	"survey_plot"	2019	"REPH425_19"	NA	NA	0	0	0	0	"2019-07-02 12:00:00"	NA	"2019-07-02 12:00:00"	71.24734	-156.57204	NA	NA	NA
1	"survey_plot"	2004	"REPH426_04"	162116141	NA	2	1	0	0	"2004-06-24 12:00:00"	NA	"2004-07-09 12:00:00"	71.24432	-156.56422	1	4	1
1	"survey_plot"	2005	"REPH426_05"	NA	NA	0	0	0	0	"2005-07-08 12:00:00"	NA	NA	71.24702	-156.58078	NA	NA	NA
1	"survey_plot"	2014	"REPH426_14"	198118993	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-16 12:00:00"	71.26839	-156.53592	NA	NA	NA
1	"survey_plot"	2019	"REPH426_19"	NA	NA	0	0	0	0	"2019-07-02 12:00:00"	NA	"2019-07-03 12:00:00"	71.24741	-156.57861	NA	NA	NA
1	"survey_plot"	2004	"REPH428_04"	162116154	NA	1	1	0	0	"2004-06-24 12:00:00"	NA	"2004-07-04 12:00:00"	71.23949	-156.54909	NA	NA	NA
1	"survey_plot"	2014	"REPH428_14"	198118982	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-14 12:00:00"	71.30016	-156.63883	NA	NA	NA
1	"survey_plot"	2019	"REPH428_19"	NA	NA	0	0	0	0	"2019-07-05 12:00:00"	NA	NA	71.28516	-156.58298	NA	NA	NA
1	"survey_plot"	2014	"REPH429_14"	NA	NA	0	0	0	0	"2014-07-06 12:00:00"	NA	"2014-07-08 12:00:00"	71.24879	-156.57615	NA	NA	NA
1	"survey_plot"	2004	"REPH430_04"	NA	NA	0	0	0	0	"2004-06-25 12:00:00"	NA	"2004-07-06 12:00:00"	71.30048	-156.63922	NA	NA	NA
1	"survey_plot"	2004	"REPH431_04"	NA	NA	0	0	0	0	"2004-06-25 12:00:00"	NA	"2004-07-06 12:00:00"	71.29985	-156.63638	NA	NA	NA
1	"survey_plot"	2004	"REPH432_04"	NA	NA	0	0	0	0	"2004-06-25 12:00:00"	NA	"2004-06-30 12:00:00"	71.29764	-156.63535	NA	NA	NA
1	"survey_plot"	2014	"REPH432_14"	198118983	NA	1	1	0	0	"2014-07-05 12:00:00"	NA	"2014-07-16 12:00:00"	71.29981	-156.62704	NA	NA	NA
1	"survey_plot"	2004	"REPH433_04"	NA	NA	0	0	0	0	"2004-07-02 12:00:00"	NA	NA	71.26246	-156.5334	NA	NA	NA
1	"survey_plot"	2014	"REPH434_14"	241159613	NA	2	1	0	0	"2014-07-03 12:00:00"	NA	"2014-07-11 12:00:00"	71.28525	-156.58703	0	3	0
1	"survey_plot"	2019	"REPH434_19"	NA	NA	0	0	0	0	"2019-07-02 12:00:00"	NA	"2019-07-04 12:00:00"	71.26215	-156.52426	NA	NA	NA
1	"survey_plot"	2019	"REPH435_19"	NA	NA	0	0	0	0	"2019-07-02 12:00:00"	NA	"2019-07-07 12:00:00"	71.26443	-156.52919	NA	NA	NA
1	"survey_plot"	2004	"REPH436_04"	162116256	NA	2	1	0	0	"2004-06-28 12:00:00"	NA	"2004-07-15 12:00:00"	71.24569	-156.56407	0	3	0
1	"survey_plot"	2004	"REPH439_04"	162115938	NA	1	1	0	0	"2004-06-30 12:00:00"	NA	"2004-07-07 12:00:00"	71.29905	-156.62551	NA	NA	NA
1	"survey_plot"	2004	"REPH440_04"	NA	NA	0	0	0	0	"2004-07-05 12:00:00"	NA	"2004-07-07 12:00:00"	71.29539	-156.63074	NA	NA	NA
1	"survey_plot"	2014	"REPH440_14"	NA	NA	0	0	0	0	"2014-07-05 12:00:00"	NA	"2014-07-10 12:00:00"	71.29984	-156.62715	NA	NA	NA
1	"survey_plot"	2004	"REPH441_04"	162116201	NA	2	1	0	0	"2004-07-07 12:00:00"	NA	NA	71.29902	-156.62876	0	4	0
1	"survey_plot"	2014	"REPH441_14"	198118938	NA	1	1	0	0	"2014-07-05 12:00:00"	NA	"2014-07-19 12:00:00"	71.29682	-156.633	NA	NA	NA
1	"survey_plot"	2014	"REPH442_14"	198118985	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-16 12:00:00"	71.29682	-156.64431	NA	NA	NA
1	"survey_plot"	2004	"REPH443_04"	162116251	NA	1	1	0	0	"2004-07-12 12:00:00"	NA	"2004-07-12 12:00:00"	71.25913	-156.51443	NA	NA	NA
1	"survey_plot"	2019	"REPH443_19"	245156006	NA	1	1	0	0	"2019-07-06 12:00:00"	NA	"2019-07-12 12:00:00"	71.29527	-156.64391	NA	NA	NA
1	"survey_plot"	2004	"REPH444_04"	NA	NA	0	0	0	0	"2004-07-13 12:00:00"	NA	NA	71.24911	-156.57764	NA	NA	NA
1	"survey_plot"	2014	"REPH444_14"	241159604	NA	2	1	0	0	"2014-07-11 12:00:00"	NA	"2014-07-14 12:00:00"	71.28276	-156.5847	1	3	2
1	"survey_plot"	2019	"REPH444_19"	NA	NA	0	0	0	0	"2019-07-06 12:00:00"	NA	NA	71.2982	-156.62527	NA	NA	NA
1	"survey_plot"	2014	"REPH445_14"	241159606	NA	2	1	0	0	"2014-07-11 12:00:00"	NA	"2014-07-12 12:00:00"	71.28214	-156.5829	0	3	0
1	"survey_plot"	2019	"REPH445_19"	NA	NA	0	0	0	0	"2019-07-06 12:00:00"	NA	"2019-07-08 12:00:00"	71.29998	-156.63872	NA	NA	NA
1	"survey_plot"	2019	"REPH446_19"	NA	NA	0	0	0	0	"2019-07-02 12:00:00"	NA	"2019-07-06 12:00:00"	71.29495	-156.64113	NA	NA	NA
1	"survey_plot"	2019	"REPH449_19"	245140354	NA	1	1	0	0	"2019-07-10 12:00:00"	NA	"2019-07-21 12:00:00"	71.26469	-156.51917	1	3	1
1	"survey_plot"	2006	"REPH451_06"	NA	NA	0	0	0	0	"2006-06-28 12:00:00"	NA	"2006-07-15 12:00:00"	71.29717	-156.62703	NA	NA	NA
1	"survey_plot"	2014	"REPH452_14"	198118963	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-13 12:00:00"	71.26973	-156.53291	NA	NA	NA
1	"survey_plot"	2006	"REPH453_06"	NA	NA	0	0	0	0	"2006-06-29 12:00:00"	NA	"2006-07-08 12:00:00"	71.30038	-156.63106	NA	NA	NA
1	"survey_plot"	2014	"REPH453_14"	198118994	NA	1	1	0	0	"2014-07-06 12:00:00"	NA	"2014-07-12 12:00:00"	71.27054	-156.53269	NA	NA	NA
1	"survey_plot"	2014	"REPH454_14"	198118957	NA	1	1	0	0	"2014-07-07 12:00:00"	NA	"2014-07-15 12:00:00"	71.27064	-156.52876	NA	NA	NA
1	"survey_plot"	2006	"REPH455_06"	221113177	NA	2	1	0	0	"2006-06-29 12:00:00"	NA	"2006-07-11 12:00:00"	71.29812	-156.63761	0	4	0
1	"survey_plot"	2014	"REPH455_14"	NA	NA	0	0	0	0	"2014-07-07 12:00:00"	NA	"2014-07-10 12:00:00"	71.26951	-156.52755	NA	NA	NA
1	"survey_plot"	2014	"REPH456_14"	NA	NA	0	0	0	0	"2014-07-07 12:00:00"	NA	"2014-07-13 12:00:00"	71.27063	-156.52811	NA	NA	NA
1	"survey_plot"	2014	"REPH457_14"	245107644	NA	1	1	0	0	"2014-07-07 12:00:00"	NA	"2014-07-14 12:00:00"	71.26846	-156.52578	NA	NA	NA
1	"survey_plot"	2006	"REPH461_06"	NA	NA	0	0	0	0	"2006-06-29 12:00:00"	NA	"2006-07-07 12:00:00"	71.29923	-156.63824	NA	NA	NA
1	"survey_plot"	2019	"REPH461_19"	NA	NA	0	0	0	0	"2019-07-05 12:00:00"	NA	"2019-07-10 12:00:00"	71.26718	-156.5296	NA	NA	NA
1	"survey_plot"	2014	"REPH462_14"	NA	NA	0	0	0	0	"2014-07-17 12:00:00"	NA	"2014-07-17 12:00:00"	71.24784	-156.58653	NA	NA	NA
1	"survey_plot"	2006	"REPH463_06"	NA	NA	0	0	0	0	"2006-06-30 12:00:00"	NA	"2006-07-09 12:00:00"	71.27041	-156.53775	NA	NA	NA
1	"survey_plot"	2019	"REPH463_19"	245140342	NA	1	1	0	0	NA	NA	NA	71.26671	-156.53104	NA	NA	NA
1	"survey_plot"	2006	"REPH465_06"	NA	NA	0	0	0	0	"2006-06-30 12:00:00"	NA	"2006-07-06 12:00:00"	71.26792	-156.53617	NA	NA	NA
1	"survey_plot"	2019	"REPH465_19"	NA	NA	0	0	0	0	"2019-07-04 12:00:00"	NA	"2019-07-06 12:00:00"	71.29681	-156.64297	NA	NA	NA
1	"survey_plot"	2006	"REPH466_06"	NA	NA	0	0	0	0	"2006-06-30 12:00:00"	NA	"2006-07-09 12:00:00"	71.26795	-156.53564	NA	NA	NA
1	"survey_plot"	2019	"REPH466_19"	245156007	NA	2	1	0	0	"2019-07-06 12:00:00"	NA	"2019-07-10 12:00:00"	71.2982	-156.62527	0	2	0
1	"survey_plot"	2006	"REPH467_06"	NA	NA	0	0	0	0	"2006-06-30 12:00:00"	NA	"2006-07-05 12:00:00"	71.26807	-156.5357	NA	NA	NA
1	"survey_plot"	2019	"REPH467_19"	NA	NA	0	0	0	0	"2019-07-05 12:00:00"	NA	NA	71.29813	-156.6363	NA	NA	NA
1	"survey_plot"	2006	"REPH471_06"	NA	NA	0	0	0	0	"2006-06-30 12:00:00"	NA	"2006-07-09 12:00:00"	71.26727	-156.53346	NA	NA	NA
1	"survey_plot"	2006	"REPH472_06"	NA	NA	0	0	0	0	"2006-06-30 12:00:00"	NA	"2006-07-06 12:00:00"	71.26882	-156.5345	NA	NA	NA
1	"survey_plot"	2006	"REPH473_06"	162115920	NA	1	1	0	0	"2006-06-30 12:00:00"	NA	"2006-07-08 12:00:00"	71.26958	-156.53348	NA	NA	NA
0	"survey_plot"	2019	"REPH475_19"	273145120	270170937	2	1	2	0	"2019-07-03 12:00:00"	NA	"2019-07-08 12:00:00"	71.283505	-156.589072	0	4	0
1	"survey_plot"	2019	"REPH484_19"	NA	NA	0	0	0	0	"2019-07-03 12:00:00"	NA	"2019-07-08 12:00:00"	71.26862	-156.52473	NA	NA	NA
1	"survey_plot"	2019	"REPH485_19"	245140336	NA	2	1	0	0	"2019-07-03 12:00:00"	NA	"2019-07-11 12:00:00"	71.27085	-156.52754	0	4	0
1	"survey_plot"	2005	"REPH501_05"	162116552	NA	1	1	0	0	"2005-06-13 12:00:00"	NA	NA	71.25	-156.56851	NA	NA	NA
1	NA	2006	"REPH506_06"	175189870	NA	1	1	0	0	"2006-06-19 12:00:00"	NA	NA	71.2481	-156.75746	NA	NA	NA
1	NA	2006	"REPH507_06"	175189888	NA	1	1	0	0	"2006-06-19 12:00:00"	NA	NA	71.24715	-156.75524	NA	NA	NA
1	NA	2006	"REPH509_06"	175189885	NA	1	1	0	0	"2006-06-19 12:00:00"	NA	NA	71.24712	-156.76241	NA	NA	NA
1	NA	2006	"REPH510_06"	175189880	NA	1	1	0	0	"2006-06-19 12:00:00"	NA	NA	71.24859	-156.75949	NA	NA	NA
1	"survey_plot"	2003	"REPH511_03"	168181050	NA	1	1	0	0	"2003-06-20 12:00:00"	NA	"2003-06-29 12:00:00"	71.29106	-156.64721	NA	NA	NA
1	NA	2006	"REPH512_06"	175189876	NA	1	1	0	0	"2006-06-20 12:00:00"	NA	NA	71.32154	-156.63672	NA	NA	NA
1	NA	2006	"REPH513_06"	175189878	NA	1	1	0	0	"2006-06-21 12:00:00"	NA	NA	71.24547	-156.75744	NA	NA	NA
1	NA	2006	"REPH514_06"	175189883	NA	1	1	0	0	"2006-06-21 12:00:00"	NA	NA	71.25135	-156.75928	NA	NA	NA
1	NA	2006	"REPH516_06"	175189884	NA	1	1	0	0	"2006-06-24 12:00:00"	NA	NA	71.2523	-156.76209	NA	NA	NA
1	"survey_plot"	2005	"REPH517_05"	199124446	NA	2	1	0	0	"2005-06-20 12:00:00"	NA	"2005-07-09 12:00:00"	71.25983	-156.52108	0	4	0
1	NA	2006	"REPH517_06"	NA	NA	0	0	0	0	"2006-06-24 12:00:00"	NA	NA	71.2486	-156.76289	NA	NA	NA
1	"survey_plot"	2005	"REPH520_05"	NA	NA	0	0	0	0	"2005-06-23 12:00:00"	NA	"2005-06-30 12:00:00"	71.23872	-156.57316	NA	NA	NA
1	"survey_plot"	2006	"REPH520_06"	NA	NA	0	0	0	0	"2006-07-12 12:00:00"	NA	"2006-07-14 12:00:00"	71.24523	-156.57487	NA	NA	NA
1	"survey_plot"	2006	"REPH522_06"	NA	NA	0	0	0	0	"2006-07-17 12:00:00"	NA	"2006-07-17 12:00:00"	71.27041	-156.52246	NA	NA	NA
1	"survey_plot"	2005	"REPH534_05"	NA	NA	0	0	0	0	"2005-06-29 12:00:00"	NA	"2005-07-05 12:00:00"	71.24448	-156.57393	NA	NA	NA
1	"survey_plot"	2005	"REPH536_05"	199124334	NA	2	1	0	0	"2005-06-29 12:00:00"	NA	"2005-07-11 12:00:00"	71.23807	-156.57071	0	3	0
1	"survey_plot"	2005	"REPH540_05"	199124456	NA	1	1	0	0	"2005-07-10 12:00:00"	NA	NA	71.26976	-156.5331	NA	NA	NA
1	"survey_plot"	2006	"REPH600_06"	175189865	NA	1	1	0	0	"2006-06-16 12:00:00"	NA	NA	71.26016	-156.5482	NA	NA	NA
1	"survey_plot"	2006	"REPH609_06"	NA	NA	0	0	0	0	"2006-06-25 12:00:00"	NA	"2006-07-12 12:00:00"	71.24581	-156.58515	NA	NA	NA
1	"survey_plot"	2005	"REPH613_05"	162116175	NA	2	1	0	0	"2005-06-25 12:00:00"	NA	"2005-07-10 12:00:00"	71.26396	-156.52739	0	4	0
1	"survey_plot"	2006	"REPH613_06"	199177450	NA	1	1	0	0	"2006-06-25 12:00:00"	NA	"2006-07-04 12:00:00"	71.24821	-156.57688	NA	NA	NA
1	"survey_plot"	2006	"REPH616_06"	NA	NA	0	0	0	0	"2006-06-26 12:00:00"	NA	"2006-07-10 12:00:00"	71.24823	-156.57483	NA	NA	NA
1	"survey_plot"	2006	"REPH617_06"	NA	NA	0	0	0	0	"2006-06-26 12:00:00"	NA	"2006-07-01 12:00:00"	71.24901	-156.56985	NA	NA	NA
1	"survey_plot"	2005	"REPH618_05"	199124415	NA	1	1	0	0	"2005-07-06 12:00:00"	NA	"2005-07-06 12:00:00"	71.24386	-156.57433	NA	NA	NA
1	"survey_plot"	2006	"REPH621_06"	NA	NA	0	0	0	0	"2006-06-26 12:00:00"	NA	"2006-07-11 12:00:00"	71.24942	-156.58069	NA	NA	NA
1	"survey_plot"	2006	"REPH622_06"	NA	NA	0	0	0	0	"2006-06-26 12:00:00"	NA	"2006-07-02 12:00:00"	71.24957	-156.58026	NA	NA	NA
1	"survey_plot"	2006	"REPH624_06"	NA	NA	0	0	0	0	"2006-06-26 12:00:00"	NA	"2006-07-12 12:00:00"	71.24906	-156.5845	NA	NA	NA
1	"survey_plot"	2006	"REPH625_06"	162115935	NA	1	1	0	0	"2006-06-26 12:00:00"	NA	"2006-07-09 12:00:00"	71.24684	-156.58593	NA	NA	NA
1	"survey_plot"	2006	"REPH630_06"	NA	NA	0	0	0	0	"2006-06-28 12:00:00"	NA	"2006-07-08 12:00:00"	71.24243	-156.54204	NA	NA	NA
1	"survey_plot"	2006	"REPH632_06"	199177648	NA	1	1	0	0	"2006-06-29 12:00:00"	NA	"2006-07-09 12:00:00"	71.26985	-156.52246	NA	NA	NA
1	"survey_plot"	2006	"REPH636_06"	199177642	NA	2	1	0	0	"2006-06-29 12:00:00"	NA	"2006-07-08 12:00:00"	71.26895	-156.525	0	3	0
1	"survey_plot"	2006	"REPH637_06"	NA	NA	0	0	0	0	"2006-06-29 12:00:00"	NA	"2006-07-12 12:00:00"	71.272	-156.52625	NA	NA	NA
1	"survey_plot"	2006	"REPH638_06"	199177640	NA	1	1	0	0	"2006-06-29 12:00:00"	NA	"2006-07-09 12:00:00"	71.27212	-156.52539	NA	NA	NA
1	"survey_plot"	2006	"REPH647_06"	221113726	NA	2	1	0	0	"2006-06-30 12:00:00"	NA	"2006-07-11 12:00:00"	71.26686	-156.53128	0	3	0
1	"survey_plot"	2006	"REPH703_06"	199124455	NA	1	1	0	0	"2006-06-13 12:00:00"	NA	"2006-07-03 12:00:00"	71.26943	-156.53109	NA	NA	NA
1	"survey_plot"	2006	"REPH705_06"	NA	NA	0	0	0	0	"2006-06-14 12:00:00"	NA	"2006-07-07 12:00:00"	71.29731	-156.63742	NA	NA	NA
1	"survey_plot"	2006	"REPH706_06"	199177308	NA	1	1	0	0	"2006-06-15 12:00:00"	NA	"2006-07-03 12:00:00"	71.24423	-156.54195	NA	NA	NA
1	"survey_plot"	2006	"REPH707_06"	199177309	NA	1	1	0	0	"2006-06-15 12:00:00"	NA	"2006-07-03 12:00:00"	71.24454	-156.54171	NA	NA	NA
1	"survey_plot"	2006	"REPH708_06"	NA	NA	0	0	0	0	"2006-06-15 12:00:00"	NA	"2006-07-05 12:00:00"	71.24346	-156.53905	NA	NA	NA
1	"survey_plot"	2006	"REPH710_06"	199177306	NA	2	1	0	0	"2006-06-15 12:00:00"	NA	"2006-07-04 12:00:00"	71.24448	-156.55238	0	4	0
1	"survey_plot"	2006	"REPH717_06"	162116585	NA	1	1	0	0	"2006-06-16 12:00:00"	NA	"2006-07-08 12:00:00"	71.25906	-156.52618	NA	NA	NA
1	"survey_plot"	2006	"REPH719_06"	199177321	NA	1	1	0	0	"2006-06-17 12:00:00"	NA	"2006-07-04 12:00:00"	71.29408	-156.65585	NA	NA	NA
1	"survey_plot"	2006	"REPH720_06"	NA	NA	0	0	0	0	"2006-06-17 12:00:00"	NA	"2006-06-28 12:00:00"	71.29124	-156.65016	NA	NA	NA
1	"survey_plot"	2006	"REPH723_06"	162116480	NA	1	1	0	0	"2006-06-19 12:00:00"	NA	"2006-07-03 12:00:00"	71.24562	-156.57268	NA	NA	NA
1	"survey_plot"	2006	"REPH726_06"	NA	NA	0	0	0	0	"2006-06-20 12:00:00"	NA	"2006-07-11 12:00:00"	71.2701	-156.5266	NA	NA	NA
1	"survey_plot"	2006	"REPH727_06"	NA	NA	0	0	0	0	"2006-06-20 12:00:00"	NA	"2006-07-09 12:00:00"	71.2686	-156.52605	NA	NA	NA
1	"survey_plot"	2006	"REPH728_06"	162115918	NA	2	1	0	0	"2006-06-20 12:00:00"	NA	"2006-07-05 12:00:00"	71.26842	-156.52492	0	4	0
1	"survey_plot"	2006	"REPH736_06"	NA	NA	0	0	0	0	"2006-06-21 12:00:00"	NA	"2006-07-09 12:00:00"	71.29753	-156.64321	NA	NA	NA
1	"survey_plot"	2006	"REPH737_06"	NA	NA	0	0	0	0	"2006-06-21 12:00:00"	NA	"2006-07-04 12:00:00"	71.29692	-156.64452	NA	NA	NA
1	"survey_plot"	2006	"REPH741_06"	162116130	NA	1	1	0	0	"2006-06-24 12:00:00"	NA	"2006-07-05 12:00:00"	71.2679	-156.53012	NA	NA	NA
1	"survey_plot"	2006	"REPH743_06"	NA	NA	0	0	0	0	"2006-06-24 12:00:00"	NA	"2006-07-08 12:00:00"	71.27188	-156.52315	NA	NA	NA
1	"survey_plot"	2006	"REPH745_06"	162116175	NA	1	1	0	0	"2006-06-24 12:00:00"	NA	"2006-07-08 12:00:00"	71.26441	-156.52871	NA	NA	NA
1	"survey_plot"	2006	"REPH747_06"	NA	NA	0	0	0	0	"2006-06-25 12:00:00"	NA	"2006-07-10 12:00:00"	71.24392	-156.55107	NA	NA	NA
1	"survey_plot"	2003	"REPHA_03"	NA	NA	0	0	0	0	"2003-07-06 12:00:00"	NA	NA	NA	NA	NA	NA	NA
1	"survey_plot"	2003	"REPHB_03"	NA	NA	0	0	0	0	"2003-07-10 12:00:00"	NA	NA	NA	NA	NA	NA	NA
